Id,Reputation
2393961,12
2282155,30
4207348,27
9284884,114
3130662,57
1351437,117
4368484,63
8179191,35
5851276,4
4778653,48
4629210,78
4540247,17
9491140,12
9271254,54
5992249,37
6187988,51
9383692,39
6453647,48
8832648,20
8010647,83
9209726,28
9134545,52
8029329,89
6905846,87
4264348,27
6762442,84
9114183,105
9443259,37
1893706,73
4423862,72
9477073,15
7008994,17
5694610,44
9470751,24
6163838,45
3088724,34
6681045,34
2122577,64
7720128,17
5374623,34
8261540,90
9142369,121
9271191,42
9311010,2
9501059,55
6910695,39
9383874,23
7302976,42
4773697,19
9098443,1
9473109,1
6284467,1
9269771,1
9516827,1
9493887,1
9473685,1
9498844,1
9506271,1
9504561,1
9450515,1
2402658,1
2746275,1
9495145,1
5461408,1
8989876,1
9469061,1
8460321,1
9500475,1
8520009,1
9506832,1
9511503,1
7854725,1
9405433,1
4798650,1
9105747,1
9502348,1
9513703,1
9516309,1
9450979,1
9433805,1
9513465,1
4547413,1
9505038,1
9506685,1
9511238,1
9478105,1
9502819,1
3768498,1
8820048,1
4747058,1
9490221,1
9423010,1
9396014,1
9508780,1
9471698,1
8054466,1
7916409,1
9357090,1
9477956,1
8652737,1
9472855,1
9271588,1
7571307,1
8943627,1
9497242,1
9390819,1
7346215,1
2626709,3
9474864,3
9464781,3
9143757,3
9470997,3
7328160,3
5653968,3
9477808,3
4292513,3
9460589,3
9489452,3
9167085,3
9218672,3
9508627,3
9494089,3
9473394,3
5224875,3
9471104,3
7575787,3
3040785,3
7981988,3
6523558,3
9485523,3
6546955,3
9458292,3
5487972,3
9507315,3
4884539,3
9422171,3
6481505,6
7832680,6
7880294,6
9451973,6
9507269,6
9519010,6
9514545,6
9509222,6
9505695,6
9517761,6
9476045,6
8641220,6
2346564,6
5779440,6
9517326,6
9503105,6
9504758,6
9467062,6
9501580,6
9517026,6
9518769,6
9519454,6
9476124,6
963096,6
9112451,6
9518113,6
9507078,6
9493375,6
9510736,6
9509198,6
8672735,6
8390750,6
6333638,6
7696048,6
6523065,6
8958320,6
2087472,6
9509029,6
9501429,6
9394054,6
9420329,6
9362238,6
9486199,6
9474218,6
4245498,6
9482613,6
9497465,6
9505943,6
9506701,6
9514212,6
7787185,6
9367769,6
9496964,6
5793331,6
9488870,6
9486257,6
9497205,6
8658387,6
9457117,6
8916409,6
9236305,6
5962291,6
6063609,6
2343134,6
8012909,6
3835210,6
9517353,6
4692719,8
9497605,8
9478471,8
8789442,8
7037844,8
9316041,8
9499342,8
9331036,8
9405182,8
9492665,8
9448433,8
7958295,8
6863114,8
9507466,8
9487685,8
9487623,8
7696307,8
1316458,8
9501933,8
9509255,8
9473960,8
5744067,8
1059318,8
9497915,8
9480650,8
7156923,8
7593692,8
9509832,8
9495338,8
9478442,8
9273186,8
7539772,8
8591686,8
5188166,8
9516932,8
2707824,11
5190548,11
8927540,11
9474766,11
6948766,11
7420206,11
9307124,11
9492053,11
9486411,11
9382652,11
3760306,11
8351362,11
9479104,11
2210050,11
2599815,11
9519073,11
9509840,11
9499570,11
6306477,11
8394211,11
9404301,11
4609289,11
9470130,11
6409761,11
6381171,11
7944191,11
8878529,11
5628601,11
8812416,11
8852178,11
6541151,11
3878186,11
9293373,11
6452101,13
4725282,13
6867470,13
9471619,13
7900651,13
9507286,13
9387141,13
9500541,13
9477035,13
2500239,13
4634372,13
9381567,13
9516764,13
2419710,13
6406702,13
9492165,16
1412321,16
9487712,16
6323531,16
9507518,16
9490414,16
7938845,16
9493556,16
6036550,16
9276118,18
8732260,18
3642942,18
9508985,18
3628368,18
9294972,18
9472575,18
8716950,18
2517614,18
9230079,18
1869534,18
4993748,18
9430021,18
8088718,21
9403972,21
5876931,21
9489959,21
8726118,21
3294008,21
9405491,21
6110879,21
4440542,21
8342202,21
2672606,21
9159083,21
7047800,21
9479444,26
6655719,26
5722923,26
6382187,26
2808007,31
8383726,31
8452047,31
5663277,31
8384833,31
5656793,31
8741,13517
3863254,169
2397118,348
5116435,135
6068,97412
16082,15776
5047085,636
2397162,1449
2419089,3490
2618541,1102
3768195,111
6389464,711
384044,859
8913800,20
3767778,2835
2401088,727
2426491,157
2402577,191
2638146,272
4053966,36
330401,3726
8860881,49
6490893,516
3851580,2482
310691,802
217323,646
298225,58667
221781,3192
5116052,81
13508,98809
221588,4632
3928796,2213
7764329,607
361100,12358
3921231,1280
110478,6007
5246058,1475
4030469,1162
3810748,1456
57448,3615
3872976,2045
7678001,57
6351652,89
8910400,4
6414644,223
89103,940
8798740,10
329082,4262
5088774,487
8768,1497
2707792,16479
167107,536
407364,47
64540,1396
99989,13609
3856149,309
430531,1276
267,270941
118386,526
8884592,34
2522861,2507
6318003,74
5218342,72
90580,6565
363663,2095
2706092,165
241142,9277
8889910,156
441058,493
5220635,35
2444661,694
5189384,30
5236174,1716
146366,4435
6380514,171
2515628,3933
138606,5787
4048191,1326
184814,6521
354490,4599
7675278,7
8854384,22
2556354,588
31299,996
2278844,3845
7629220,51
3858142,1734
320087,1686
6372449,178
7627073,40
2292895,301
2381737,1139
7765139,5724
5245070,378
144015,960
7603109,518
2378300,5633
7631183,143
2635251,386
5203563,1058
4074085,104
2322791,338
215895,4318
3911211,580
8817388,53
492701,5174
66725,21524
365338,4712
27358,17359
35392,3153
2428724,145
391465,745
7619305,92
352043,880
2495847,463
2348365,95
3956008,590
8772958,388
393809,3074
7715250,1892
507043,4777
509600,6696
7930861,27
5433263,74
2399894,962
3835758,1498
149367,6950
180650,4281
301639,1315
2409761,497
2640633,982
5623899,768
8310287,247
1564223,511
599605,184
6508123,30
718488,1465
910095,58
913347,2988
9132502,54
4266765,1281
221650,4654
5121849,33
5237698,37
7961948,58
9100340,38
9171694,73
9292861,35
9335205,82
5316422,1019
9043475,820
2813152,816
8041854,112
1851270,4706
7384740,569
1194864,2301
1308171,1302
1330381,1444
872154,732
5547331,183
4202134,425
3042018,588
9240298,242
6735993,840
5485961,123
6878730,325
9502595,49
2898463,1463
1005022,1147
1272580,533
1370068,50
3174990,35
714319,7468
4100460,59
893394,541
1000343,59571
1222605,310
1370087,1834
8158708,38
7827904,49
4196970,129
7979625,25
6658213,354
1132363,4597
1160360,1670
3099283,120
7801066,12
810051,899
1100135,6434
1315857,1288
6814509,67
3199861,341
3289162,83
1601122,1956
3594442,138
9051533,45
5402501,115
2897573,1418
5386567,336
896112,2816
1012181,3058
7836599,15
5263934,161
6532822,1283
7936458,90
7973101,77
9151888,65
2874369,125
9041947,475
1178152,19
1377609,274
3135209,111
8150031,123
9356579,33
738154,1491
6746639,102
8075745,151
1479976,743
9012009,140
3046721,423
9316562,122
9342041,270
4435214,172
9438032,126
5844373,488
552236,2303
8000235,14
996056,1337
3061047,512
9318417,24
1376843,60
6529697,224
6727348,56
3063191,144
5497956,150
1257094,3752
4098637,1815
2757483,866
2766176,98012
2951933,2577
9320599,172
941397,1981
1248918,915
7006585,30
4671754,3130
4130569,114
2771738,350
8153867,83
712089,719
9132514,75
6661813,34
1095883,4066
1171734,96
9264948,62
4334499,350
6803934,412
6689249,784
3032673,83
5269276,139
9084467,38
2789815,535
2882236,3064
979911,1330
1080354,16588
614208,5316
629127,5563
711388,434
5444440,41
1349159,611
518404,167
613540,5126
614990,2348
2759578,93
931154,2658
8081009,179
1236153,2577
647991,11962
9034000,34
8030246,239
9239833,62
8187910,10
3053216,353
5491790,92
1468531,513
4588867,25
2779703,343
5327403,149
7943474,537
8047947,138
2830834,2113
7954571,98
9368086,62
1362485,202
6805547,49
4333809,1754
5280788,186
6546623,36
919797,108
1228266,2506
1250301,35742
5567881,12
1749786,45
3585078,157
2779368,332
8054721,84
8194358,88
8222343,103
9209584,458
6855849,85
8235589,168
2852166,237
2967727,410
1105430,677
5727581,60
1820686,397
5715550,532
3380096,75
1660256,466
1796164,30
1818062,123
8548414,74
3574603,464
4716370,1484
1870760,20238
7302169,181
6003092,158
879153,982
961695,30040
9228407,126
9357307,47
4482409,205
9444658,23
1583225,1230
1603234,20495
4614444,178
1938269,126
7283951,36
1407255,188
3504694,74
526877,867
1011959,30834
1085048,686
9351003,17
3228895,1892
4498614,2798
4541593,224
7032678,37
1541964,149
1601928,648
1406668,713
8250313,1016
1512976,170
9458495,802
8248474,9
9454826,166
3341241,967
3380547,586
4562902,390
1784552,58
1884155,1238
1894517,2883
3587326,272
6026643,63
3719089,1921
4854110,1242
7445944,12
2241676,185
4909087,89936
4950448,1176
8379653,44
3547616,50
4663906,69
972706,684
1234419,194
2736919,3169
7991021,43
4239128,49
5462988,397
5468196,45
2938364,3574
1034253,439
760321,535
6629175,10
952603,143
1035008,9655
9372533,75
1340852,318
9413278,165
3437787,2107
1797958,98
8525042,43
7367582,793
5981599,165
5805687,78
1954657,915
4845808,156
6034824,314
1709941,378
4441547,383
1504609,73
1576413,630
1665592,2630
1707278,1975
1758523,331
7519287,303
46207,9397
2273470,139
274561,497
5222773,94
1751191,163
9415637,27
5948260,143
9416485,5
4460364,132
1436610,627
1515379,928
8474101,69
8381385,181
7144068,544
9434845,58
3214029,140
8490993,560
1424739,720
9477827,101
3434970,3798
7468012,479
4981077,1047
8312626,10
8572205,151
9406186,12
4462088,28
5723816,576
5772882,18517
1684269,6101
4718413,1870
1461196,2901
6937526,89
9479691,20
7036818,177
3502161,342
3314143,3351
1960653,92
2022944,139
1488048,123
8401759,14
3470178,33269
5866297,234
3647167,1293
6033164,354
7505614,81
4909067,55
9489854,73
1625253,986
1659442,156
1418457,21433
9454817,54
4574147,207
4459940,311
3313974,33
1602606,196
1643487,1266
8419972,206
3421104,2641
4625526,4642
8647956,59
2066039,1002
3680833,139
2012498,685
3649862,873
7964299,32
986475,2350
992100,156
5435301,36
2903491,77
2904770,127
5520810,453
9337947,180
3153562,960
5293064,911
5359250,356
8019379,327
5323311,385
1185126,674
9427537,53
9442957,188
3215470,674
4627197,29
1754790,1115
3673633,256
2206057,834
4748533,14
3696809,89
1220710,95
4469176,139
1409132,2977
3204942,1671
3332581,463
4620025,5227
2240406,187
5898696,3379
6082661,500
5904928,4005
2110922,435
7412111,73
7432394,102
5006144,65
6002951,73
2175012,722
9493136,56
4510030,373
2053225,120
6211432,45
3696914,969
1707714,797
9515951,93
4650969,306
5849285,256
4662102,27
3646263,353
3738947,2921
9498769,9
8549339,93
7500651,64
5897374,28
2127381,526
2064000,1211
2230939,524
5679985,488
8372935,96
5872029,309
9393635,217
4483143,62
8346493,67
1822974,1354
2184959,68
3560215,15
3714465,443
2196034,1149
2213764,123
4907639,262
2119522,356
3636604,54
7314552,242
6149078,1437
6196105,522
4075432,48
8844910,28
9375196,25
9229723,9
9046811,108
9113516,20
3378726,20
9154834,5
9483460,23
9474121,5
9431285,9
9257059,15
7950464,48
2939636,28
9418110,4
9516951,23
9483196,4
9135141,17
6041024,56
4775949,83
4591627,30
8745542,12
2717949,39
8816608,25
8883030,22
1318102,25
1183228,78
9417229,20
5307634,29
9406072,5
9459261,12
8539919,10
900545,28
9342883,24
1483399,41
9504156,95
3665898,23
3934344,22
6295176,23
5468088,7
9270340,10
6801065,27
3000640,34
9021359,109
9497667,27
3550986,38
8310066,28
6636894,50
9052041,38
1679132,32
8742046,9
6390726,15
9466794,10
1091982,15
9276680,10
9280667,5
3072906,20
9018649,23
7910435,9
3725694,115
8645952,34
4466118,5
6200691,14
2052219,72
8748395,10
7581387,22
6631332,7
8317894,9
8432128,10
9506192,15
3489485,45
7870866,25
3856297,105
7758765,25
3885067,64
6390634,25
5244071,47
2346688,36
6414666,55
5507751,54
6621774,80
5518747,96
9480116,20
7284536,24
3699878,17
7093543,30
9318073,32
9458280,20
5207050,15
5247643,30
6457056,57
9157998,2
9419561,12
8617892,33
1282193,35
9433255,28
6255598,22
2229241,55
7906806,5
9492243,10
5866208,34
8339273,28
7327379,55
9516942,25
8846877,36
3184722,41
8430810,29
8385152,28
7340317,82
3439133,106
7150642,41
9502317,15
5003215,121
3532505,65
8933074,38
7772903,93
5130636,23
7758750,43
2471903,17
1131714,122
7538474,30
9519356,123
9452722,60
6552525,23
5781727,76
2943833,96
5872183,79
4869457,100
2807748,56
8194257,5
6937282,106
7483951,90
6441654,47
1060189,60
9420638,17
1791317,33
1496741,35
2120387,129
2685079,74
7835630,9
6466543,1
6397491,1
9386389,1
5403207,1
9494598,1
9441599,1
4613118,1
8864010,1
8715649,1
9097493,1
9509112,1
9511589,1
9497887,1
9515729,1
5403485,1
9516779,1
9359579,1
9249552,1
9473640,1
9518216,1
9512996,1
9490794,1
9488713,1
9506718,1
9517907,1
9501791,1
9501695,1
9479753,1
8401886,1
9502120,1
9506882,1
9515199,1
9502023,1
9511462,1
8644597,1
6419460,1
8923430,1
8804619,1
8920236,1
9504669,1
6707628,1
9500310,1
9199742,1
3214796,1
9461786,1
9471199,1
9509731,1
8449436,1
9515151,1
9402243,1
9457022,1
8646282,1
9519292,1
9501042,1
9497564,1
4993508,1
9507321,1
8867122,1
9432415,1
7949270,1
9491213,1
9347364,1
9510209,1
9466066,1
7158498,1
9473214,1
8257090,1
9506193,1
2692804,1
6395475,1
5356603,1
8225951,1
9487152,1
8417252,1
3652388,1
9476927,1
2452378,1
9091279,1
8181894,1
9447792,1
9422427,1
8508386,1
9286299,1
9487465,1
8996397,1
6364231,1
8824687,1
9461322,1
9465557,1
9514531,1
5065983,1
9048318,1
9471930,1
9481475,1
3618585,3
9082039,3
9481668,3
2059683,3
7322164,3
8196099,3
9499519,3
6877712,3
9099503,3
9476347,3
5929647,3
8285712,3
9515617,3
9410788,3
9482056,3
9445756,3
9506640,3
9471025,3
6926307,3
8363935,3
9516029,3
7527262,3
7364560,3
9083401,3
9403427,3
4963920,3
8336004,3
7733180,3
8735278,6
6632627,6
9480864,6
8460703,6
8159677,6
9306153,6
9501255,6
9514521,6
5692208,6
9491947,6
9486523,6
4000373,6
8913512,6
9497434,6
6473523,6
8979144,6
9515550,6
9415859,6
9484854,6
9497808,6
6276973,6
6726112,6
9001823,6
9448347,6
9474443,6
9500023,6
9486030,6
9055691,6
7493107,6
7333168,6
9481677,6
9507411,6
7550227,6
6512763,6
9126774,6
9493230,6
9506747,6
8504502,6
9512719,6
8397044,6
8853726,6
9511208,6
9087188,6
9248614,6
9506340,6
9514359,6
9450255,6
7525349,6
2609923,6
7486418,6
9517067,6
9292554,6
9483576,6
9279995,6
4244903,6
5674661,6
8286771,6
2600206,8
9196406,8
6916053,8
7811992,8
7699229,8
9283692,8
9507340,8
9506343,8
9510604,8
9510380,8
9486630,8
903582,8
9441542,8
9482044,8
9494982,8
9464626,8
9497979,8
6380695,8
7554708,8
7595638,8
9442280,8
9353524,8
783744,8
9510073,8
3657411,8
9386879,8
9489150,8
9338258,8
5514838,8
4677323,8
9302327,11
9345284,11
6813437,11
7032062,11
2695664,11
3640303,11
7776236,11
9149536,11
8206983,11
9501038,11
5235439,11
9458506,11
5467228,11
1147487,11
8095427,11
8841203,11
7573493,11
9500794,11
7555152,11
8171472,11
6061455,11
3419516,11
7042363,11
7611467,11
6004146,11
3880755,11
9511832,11
4379256,11
9214600,13
5613188,13
9488778,13
8440715,13
6709672,13
9504462,13
9487233,13
9481274,13
8182797,13
9498426,13
9480886,13
9483002,13
8858764,13
9116354,13
9478990,13
9477345,13
7864103,13
7880800,13
9476038,13
9480076,13
2657984,13
5182451,13
9091314,13
9471318,13
5426166,13
8563278,13
5296540,13
9065506,16
8076525,16
1381214,16
6526293,16
9498595,16
8170843,16
5383513,16
3274854,16
9484831,16
8323477,16
1558254,16
8099237,16
5537810,16
4665917,16
9223659,16
6942474,16
9390003,18
9426695,18
5424412,18
1808965,18
9480751,18
6301762,18
4310752,18
9329321,18
8012864,18
9484920,18
7944346,18
9485971,18
7779838,21
1355294,21
8283340,21
9478131,21
9491467,21
5710878,21
5110534,21
4689341,21
9428697,21
3834542,26
7885259,26
9015878,26
9241256,31
9486016,31
9439906,31
8760298,65
314336,419
137413,609
2293659,109
166556,6240
8889267,70
5067703,90
3949632,184
3974960,165
2517787,425
5251807,104
14424,41
140518,387
3656,4525
2598735,421
8932774,28
4009155,169
3808228,1706
149080,34924
263054,1858
5151590,12
7759364,82
60620,9374
239219,12783
122507,14531
139079,135
2474584,199
5226834,128
2361283,318
6339952,1440
3814490,1537
92153,24093
5127576,321
3918479,1299
7752814,403
5218585,436
8924591,20
3814160,1964
6386071,59
3786513,448
2584721,1786
11755,10690
8798197,34
7770917,122
7655838,688
2628278,1339
6370334,27
3918013,1811
8873159,15
3935156,2585
3825989,430
3885261,122
5076492,424
4014186,378
69993,14047
7591457,107
3908235,7858
3822090,296
34170,3151
2363967,3343
6333934,119
2452672,153
2688485,315
129196,3260
7673764,342
2642822,447
399573,1445
6293466,312
151770,1792
6394722,1031
6435921,532
6444702,17
160673,4953
194175,16082
5105585,169
5064637,319
3867544,79
5102672,84
8935887,190
2660176,5046
14637,105308
2311074,2150
7688667,52
6421052,854
371730,680
213865,3823
6379163,4591
293099,26422
449295,879
7739392,667
2305239,56
8868152,12
465662,984
337306,2293
485880,722
6434370,80
35165,1739
2389501,1945
8915735,92
2440506,35
3913001,252
56149,10999
68936,2397
7522541,23
101095,10087
2287576,4104
326074,348
2685918,72
2713740,2923
2725515,897
220545,884
125997,4862
5039579,880
271760,404
2377949,1641
2386226,334
3973175,183
484243,1352
7515125,17
464306,4795
2690199,110
162070,8350
5141507,109
7681051,103
108207,6274
2289983,1853
338904,20420
3939696,863
436493,4736
2708442,140
2733350,999
8767810,37
2617419,50
4077722,19
2810460,148
1012914,1242
8044236,131
1377823,464
6820646,99
105132,3731
404339,9958
454404,302
455796,1890
7755666,330
6920519,34
1633186,798
1705714,29
8552920,152
6511371,61
2762432,1014
1002814,4883
6676101,354
2745116,394
5319217,124
4263791,101
475727,8191
740923,8320
2907529,209
2910052,2830
5562492,335
2841325,1133
4349415,4315
1292432,1948
1314508,886
3088897,736
1367204,1063
4967460,168
7784665,19
498437,16126
627307,859
4194831,393
6726592,1113
1151329,1030
8165479,601
588504,937
5433235,3506
9234539,4
8060613,116
1122880,596
8207654,54
4421575,195
9430427,116
1469954,2076
711140,81
6574260,225
7950643,93
6778410,300
9369450,29
1289801,893
8154689,62
3157237,115
6838716,40
529554,982
4122814,116
995862,6009
9286380,492
2725497,554
6523163,4089
736714,6263
9165960,44
9275906,734
3071728,461
4118693,253
706317,11349
718012,142
9163473,176
9221454,30
1115876,448
9359783,127
6838295,33
8237838,313
557884,158
745903,72763
791403,630
2883674,191
2997806,186
1054937,2696
2747161,151
6493540,42
6513289,99
9170226,66
1348273,8086
5385758,1026
7973626,616
1012326,393
9137841,356
6795449,88
1757145,802
9027357,66
6685741,380
9279480,204
842865,1597
1191860,525
776442,500
2882383,127
1327570,973
1349005,150
7848308,109
9073330,164
5335355,1274
4272888,423
1182517,42
1329396,1552
1374266,23
613483,1132
679334,1177
679909,1329
989275,511
6699361,105
2862945,374
2962555,153
6781190,95
835042,1177
886314,395
9184839,100
9242492,178
1367722,1846
1455351,2301
9496331,55
7803527,1333
642498,344
5293100,113
816230,1621
820666,1915
6752839,50
1266303,4609
3181668,301
4450264,346
8348582,36
1608773,150
4555367,1267
5732868,71
4572356,300
7219743,278
2777473,1094
792445,3082
9088126,144
2901129,1866
1195036,5335
1219081,133
8192719,2099
5572331,86
5574095,64
9102144,331
1016343,13898
8118439,93
9024698,813
880703,3951
4349666,1550
2752503,77
5377805,3339
5561629,136
9304462,48
7031074,37
1583803,129
1610473,2151
6511787,91
6514989,1096
1067308,1012
3165402,440
8151420,100
843542,5894
943340,5111
9143552,40
5317298,1114
1115237,3441
1156452,5437
1184480,183
3085931,791
2744324,1681
7825294,1169
640901,3053
697213,649
6552185,55
8011544,4170
865866,2539
9013842,28
833126,376
1215222,1848
4342335,343
9375151,61
8224395,20
5638817,58
554740,9635
7850364,92
663011,5048
1162217,1762
1386748,436
6804700,144
4186208,233
988174,3386
1046511,450
9370880,5
1385429,4788
9120924,136
1010943,1281
1256041,6226
912772,571
9345832,136
5606352,1160
1594166,1469
5449976,73
1100152,110
4386557,203
610668,1658
9164141,1592
3071003,177
8175467,124
7938883,15
1024395,77
6687665,46
1103606,546
8122319,34
7053257,44
8434457,53
3565243,15
1151027,774
1223975,13177
1705266,4703
1790632,5020
5909368,317
7349333,140
7375944,365
2202748,179
1922531,309
1934056,167
2144057,462
2240213,94
570593,1398
5488129,71
9413645,23
1626616,79
8464665,22
1719752,66625
4702515,25
1459256,180
1460665,2848
9521987,354
7117816,84
513166,665
9084096,102
6683139,1710
6730682,131
1518183,1354
1474334,3885
8461493,111
3362654,130
3396911,2059
8467253,68
4581200,1432
7132482,54
6236294,163
4791682,406
1592821,2927
1412966,590
4538066,121
4619179,580
4918104,150
5493721,133
9351236,56
533362,507
9113457,422
2887501,28
8205770,100
7804208,183
646940,192
722475,2263
1077309,27066
5556755,37
3196904,125
1483676,3770
3455260,70
9442515,95
9519200,43
8362856,23
4606208,953
4614680,677
1846762,1229
5945772,5
2214576,693
6171895,572
1506395,1729
9543257,4
3438001,528
4520453,49
4528318,69
3820343,362
2474248,2294
9411322,12
9471696,4
1406176,4839
5748767,535
1940702,1438
3763498,125
2118609,1280
4957623,104
7372972,32
9380692,49
9539682,5
9545835,15
8463297,14
7185011,61
4789157,254
2188878,379
2203672,145
2226147,613
4937167,183
6198978,226
5749974,317
4450024,484
9390669,49
6864131,37
7028432,335
6256476,575
5666231,30
9527025,440
3545438,808
7250730,44
3324507,911
3347702,158
1544203,9518
3535760,424
5623958,133
1598255,927
8423413,64
5021082,53
1529843,1665
9525226,30
1884196,338
8597424,90
3711357,230
2125827,1949
5006550,209
5648619,184
4437053,149
3198215,94
9505915,10
9457294,55
3318489,274
3265561,302
3356439,456
1715065,54
9634090,353
4791116,1351
2038901,2565
1602876,183
7114470,301
4699289,485
7223434,1866
1553519,4592
1602853,744
1743833,5840
7328782,8590
1949081,1688
6031367,33
4864334,1505
7457807,165
7421598,41
7478471,50
1163485,822
4135063,674
817455,845
1095785,643
8969108,64
9336629,56
9350538,83
1395536,602
8537475,311
3543531,32
3681727,1016
3737190,235
2238818,507
1997744,266
4876561,155
4919040,410
8661770,181
2006878,1726
4743869,2922
2066010,343
2228673,33
4992296,2369
7484040,19
4948889,2801
4928920,159
7113153,58
1752614,384
4782060,377
3735424,75
1991118,444
6029971,44
3752374,765
7291234,161
2099362,105
2208112,1340
7426853,17
3305448,450
8383177,188
1729094,4221
4782919,1297
7358413,91
5993087,529
6202177,39
5881764,4254
5930242,257
2146025,14
1429319,659
1444097,1071
3219690,77
5788814,336
1961352,153
2204202,1278
1480052,1707
1573765,1211
7088637,78
7190570,454
1862762,1020
2239253,99
1982282,333
2105198,162
7428659,194
4939167,48
6934394,74
1543300,3711
1578872,1103
5781335,104
8442410,650
4747466,25
9510595,52
9527900,74
7173287,266
8667024,60
6209441,22
3707607,15495
2035811,1502
4863942,353
6108601,932
8617233,67
4768946,1122
2007760,5344
4859833,1043
9543182,7
2867485,41
9407295,9
9512263,4
9520563,12
9525486,5
9518841,9
4964430,111
2553403,14
6500968,12
9478371,10
9536660,36
8645941,2
9545087,4
9530747,4
7057704,19
9496744,25
9508976,2
8447441,38
9537216,9
6558550,9
9545956,7
8965781,19
9355797,15
8391700,33
9534295,76
9527612,7
8496824,4
9492640,17
8620746,83
6125225,27
8824265,22
7543143,14
9015271,9
6562470,9
5470121,23
6585358,39
8291957,91
4945000,37
8666540,32
7216913,19
1996300,4
8796876,14
4065613,27
5091699,2
8853999,2
3120565,19
5497854,28
9268473,36
7820986,47
9511224,19
9527820,24
9513525,15
7429892,14
8259351,36
5795556,30
7047456,23
8762031,23
7734941,22
8038667,20
9344117,5
9475895,37
9482892,9
6637516,53
8135079,41
9542454,40
6553931,5
9510211,28
6025710,39
9401105,14
9543276,22
4879858,46
9446871,17
9510344,49
9426208,111
6008668,33
2510446,60
3780854,47
9317601,34
2812114,57
9358790,23
9413359,10
9488111,9
1321938,25
2041019,23
9508593,12
4696371,7
5954825,98
6195237,19
6897927,34
5981540,22
9533891,56
4653327,12
2104363,96
1831738,25
5812738,17
824393,23
1227199,51
8073354,28
9070517,5
5314230,101
9335069,15
9265885,19
3761305,33
9512973,17
3569227,28
9455170,2
9455800,41
9488865,86
7449839,128
8861729,239
3780507,104
9167138,45
2801259,63
9131418,27
6157069,81
9544481,22
5843961,23
5114057,43
4014791,23
8826325,121
9447617,20
9487391,41
6890808,30
6235974,128
7346223,74
3798811,69
2403418,146
1162733,50
743191,28
9271765,30
9423784,17
808401,60
9289047,14
9015962,15
6573018,35
6632302,15
1921828,35
3249563,194
7164541,108
2989875,56
1238689,77
9524340,35
5739916,30
4634628,30
8604912,19
9297596,10
9386129,43
9536322,23
8838093,30
7672370,52
7832427,90
8171754,15
9408450,15
3130662,57
6645165,107
9005922,33
1733205,75
4387899,20
3299123,65
4874193,36
1809810,106
5992249,37
8639775,14
7310108,32
6230183,24
6366329,17
6736849,127
6762442,84
7083522,20
3077154,30
8290433,4
9419071,27
9472522,23
4726952,60
9526879,90
7123413,102
6317380,37
6416985,59
5156667,61
7801638,7
5532253,9
8998474,22
5697361,9
4568903,17
6773046,118
9531005,41
6899451,132
8259565,42
9490468,29
7518633,9
7529681,23
7757033,63
8887068,312
8138917,66
9218225,98
8139165,38
9142369,121
9527132,51
6172474,64
3453504,92
9463883,1
7622917,1
3896886,1
9478807,1
9355523,1
9294855,1
7159528,1
9533193,1
9523007,1
9541053,1
9519968,1
9496406,1
9537212,1
9543483,1
9498990,1
9524023,1
9521425,1
9514005,1
9520229,1
6071796,1
9528796,1
9516613,1
9536539,1
9060931,1
9526526,1
8328879,1
9496867,1
9506973,1
9543101,1
9535242,1
9523111,1
9529546,1
9513974,1
9524723,1
2249271,1
9514462,1
9506748,1
9523120,1
9522352,1
9504554,1
9541831,1
9520811,1
9525682,1
8595231,1
5385711,1
9524937,1
9530477,1
6810512,1
9419851,1
9532055,1
4101541,1
8061952,1
2943023,1
9454906,1
9526488,1
9521561,1
9507066,1
8630672,1
7240163,1
9536799,1
9525876,1
9519299,1
9539180,1
9510912,1
2080686,1
9536581,1
7140646,1
9543482,1
9544741,1
9543828,1
4152933,1
9544056,1
9095087,1
9530451,1
9292134,1
4122324,1
9514226,1
9513278,1
9543922,1
8315400,1
2746664,1
9291126,1
9497090,1
6673791,1
9540952,1
9425394,1
9537110,1
9518497,1
9464258,1
8643767,1
9534905,1
7691081,1
8785004,1
9347601,1
7941686,1
9411829,1
6254234,1
2872091,1
9512529,1
9308722,1
8112498,1
7257858,1
9390819,1
9525167,3
9534979,3
9539663,3
9525807,3
8721684,3
9517010,3
9527418,3
9525225,3
8516651,3
8734252,3
7553870,3
7558789,3
9528415,3
9538673,3
9509818,3
9493898,3
9522293,3
7284763,3
8478084,3
9266925,3
8272835,3
9020700,3
9123680,3
9097668,3
5669420,3
9491999,3
9174511,3
7880294,6
9127580,6
9259782,6
9535486,6
2223296,6
7454144,6
9503275,6
9293150,6
9535845,6
9534634,6
8541910,6
9537166,6
2503559,6
8954556,6
9402990,6
7940712,6
9543649,6
9322569,6
9528940,6
9530310,6
5786443,6
8540935,6
2342453,6
6749418,6
5835738,6
7382758,6
9391059,6
9537728,6
8426985,6
8641407,6
5846447,6
7991404,6
9410010,6
6768062,6
9537607,6
9542739,6
9544332,6
3229431,6
3541908,6
9470643,6
9497747,6
9535069,6
9521045,6
8271382,6
6311995,6
3833993,6
9519486,6
9483597,6
7472964,6
7143412,6
2170298,6
7597552,6
6940874,6
6543324,6
7022005,6
4573835,6
3447587,8
9539808,8
8356593,8
9528567,8
3663831,8
9526159,8
4196597,8
4439575,8
9546326,8
9473960,8
9538916,8
8947735,8
9442532,8
9546134,8
9497802,8
8827205,8
